"id","created_at","updated_at","code","description","image_url","max_item","menu_code","min_item","name","order","other_price","other_rate","parent_code","price","type","status","step","tenant_id","thumbnail_url","unit","value_type","vat"
"b3122c60-cf30-41ca-8141-d8a1c899355c","2025-01-14 15:36:28.318","2025-01-23 18:28:34.157","TS-IS-LD-CAMW","1. Nội dung dịch vụ.<br/>- Lắp đặt Camera Wifi (chưa bao gồm giá vật tư).<br/>2. Công việc thực hiện.<br/>- Khảo sát chọn vị trí lắp đặt camera.<br/>- Lắp đặt camera, kết nối với nguồn điện.<br/>- Cài đặt phần mềm tương thích trên thiết bị của khách hàng và kết<br/>nối với camera.<br/>- Cân chỉnh, cố định vị trí lắp camera.<br/>- Tư vấn, hướng dẫn khách sử dụng.<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>3. Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>4. Bảo hành: 3 ngày.",NULL,NULL,"e525f1a1-6556-49c3-b8aa-4812b48b7221",NULL,"Lắp đặt Camera Wifi (chưa bao gồm giá vật tư)","10",NULL,NULL,NULL,"150000","LD",True,NULL,NULL,NULL,"Mắt","INTEGER","8"
"9e61cd28-37ed-404e-9e85-3c87c933ddae","2025-01-14 15:36:30.121",NULL,"HS-DL-PP-BD","Phụ phí triển khai nhân công ngoài giờ hành chính (Giờ hành chính từ 8h00 - 17h30)",NULL,NULL,"TS-HS-DDD",NULL,"Phụ phí nhân công ngoài giờ hành chính (Giờ hành chính từ 8h00 - 17h30)","1",NULL,NULL,NULL,"20000","BD",True,NULL,NULL,NULL,"1 thiết bị/lần","INTEGER","8"
"8cd48486-a9cb-4d81-84db-800dc8a36f26","2025-01-14 15:36:30.128",NULL,"HS-VS-PMT-5KWP","Bảo trì vệ sinh tấm pin hệ  thống  PMT  từ  1-5  Kwp  (Mỗi block 5 Kwp)Ghi  chú:Cứ  từ  1 Kwp -5  Kwp  tăng thêm  thì  đơn  giá tăng  thêm  theo  đơn giá  mỗi  block tại thời điểm triển khai dịch vụ",NULL,NULL,"6a9e7604-7410-48ef-8056-9c02fbf96397",NULL,"Bảo trì vệ sinh tấm pin hệ thống PMT từ 1-5 Kwp theo CTKM giảm 30%","1",NULL,NULL,NULL,"400000","BD",False,NULL,NULL,NULL,"5Kwp/lần","INTEGER","8"
"88da6aa2-03c1-4866-8752-4f689d20b594","2021-08-02 13:25:28.739",NULL,"TS-HS-BD-BNL","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng bình nóng lạnh để loại bỏ các nguy cơ hỏng<br/>hóc, giảm tiêu thụ điện và giảm nguy cơ mất an toàn do rò điện. Bảo dưỡng<br/>bình nóng lạnh định kỳ 6 tháng - 1 năm/lần giúp bình làm nóng tốt, tránh<br/>rò rỉ, chập cháy điện.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy.<br/>- Kiểm tra phần điện, điều khiển nhiệt, thanh nhiệt, thanh magie, rơle, bo<br/>mạch điều khiển<br/>- Vệ sinh sạch sẽ và loại bỏ các cặn bẩn bên trong bình<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao bình nóng lạnh hoạt động ổn<br/>định cho khách hàng.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng vệ sinh bình nóng lạnh","3",NULL,NULL,NULL,"250000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"c9b1a71f-a8c9-43b6-a53b-bac97c39697d","2021-08-26 08:14:52.362",NULL,"TS-HS-BD-QDQDH","1. Nội dung dịch vụ:<br/>- Bảo dưỡng quạt điện, quạt điều hoà giúp làm mát ổn định, kịp thời phát<br/>hiện những hư hỏng trong quá trình sử dụng.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ quạt.<br/>- Vệ sinh bảo trì quạt: vỏ, cánh, động cơ, khoang đá khoang nước (quạt<br/>điều hòa), ống phun sương (nếu có), điều khiển quạt (nếu có).<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao quạt ổn định cho khách<br/>hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng quạt điện, quạt điều hòa","10",NULL,NULL,NULL,"200000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"2382984d-c11e-44ec-be4a-cfd2a0b2acd5","2022-03-01 06:19:48.819",NULL,"TS-IS-LD-CH1","1. Nội dung dịch vụ.<br/>- Chuyển Camera cùng tòa nhà (chưa bao gồm giá vật tư).<br/>2. Công việc thực hiện.<br/>- Kiểm tra tình trạng camera trước khi di chuyển.<br/>- Khảo sát vị trí lắp đặt camera mới.<br/>- Tháo camera từ vị trí mới và chuyển sang vị trí mới.<br/>- Lắp đặt camera tại vị trí mới, kết nối với nguồn điện.<br/>- Cân chỉnh, cố định dây, vị trí lắp camera.<br/>- Tư vấn, hướng dẫn khách sử dụng.<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>3. Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>4. Bảo hành: 3 ngày.",NULL,NULL,"ITS",NULL,"Chuyển Camera cùng tòa nhà","10",NULL,NULL,NULL,"180000",NULL,True,NULL,NULL,NULL,"Mắt",NULL,"8"
"be5b3aea-fff2-4314-bcf6-38ee5f8f6746","2024-04-10 09:34:49.618",NULL,"HS-BD-PP-BNL","Phụ phí bảo dưỡng bình nóng lạnh tại khu vực khó khăn, bao gồm:<br/>+ Khu vực có phạm vi chật hẹp<br/>+ Khu vực trần thạch cao<br/>+ Khu vực đường dẫn nước không thuận lợi,...",NULL,NULL,"TS-HS-DDD",NULL,"Phụ phí bảo dưỡng bình nóng lạnh tại khu vực khó khăn","1",NULL,NULL,NULL,"100000",NULL,True,NULL,NULL,NULL,"1 thiết bị/lần",NULL,"8"
"0e23e85b-3239-44a9-ac02-a12dc7ae1a9c","2025-01-14 15:36:31.208",NULL,"HS-BD-TT-NC20","Phụ phí nhân công ngoài giờ hành chính (Giờ hành chính từ 8h00 - 17h30)",NULL,NULL,"GTT",NULL,"Phụ phí nhân công ngoài giờ hành chính (Giờ hành chính từ 8h00 - 17h30)","1",NULL,NULL,"GTT","20000",NULL,True,NULL,NULL,NULL,"1 thiết bị/lần","INTEGER","8"
"4fa37234-b913-4d2a-8b2c-eb39906f830d","2022-03-01 06:24:26.683",NULL,"TS-IS-LD-LAN1","1. Nội dung dịch vụ.<br/>- Thi công mạng LAN không có ống ghen (chưa bao gồm giá vật<br/>tư).<br/>2. Công việc thực hiện.<br/>- Khảo sát vị trí đi mạng LAN để tính toán đường đi và khối lượng<br/>vật tư sử dụng.<br/>- Triển khai đi dây mạng LAN.<br/>- Kiểm tra chất lượng, tín hiệu dây LAN sau khi triển khai.<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>- Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>3. Bảo hành: 3 ngày",NULL,NULL,"ITS",NULL,"Thi công mạng LAN không có ống ghen","10",NULL,NULL,NULL,"80000",NULL,True,NULL,NULL,NULL,"nút",NULL,"8"
"a268496a-662c-421a-b193-ab2bc2ab0259","2022-03-01 06:24:59.782",NULL,"TS-IS-LD-LAN2","1. Nội dung dịch vụ.<br/>- Thi công mạng LAN có ống ghen (chưa bao gồm giá vật tư).<br/>2. Công việc thực hiện.<br/>- Khảo sát vị trí đi mạng LAN để tính toán đường đi và khối lượng<br/>vật tư sử dụng.<br/>- Triển khai đi dây mạng LAN.<br/>- Kiểm tra chất lượng, tín hiệu dây LAN sau khi triển khai.<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>- Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>3. Bảo hành: 3 ngày.",NULL,NULL,"ITS",NULL,"Thi công mạng LAN có ống ghen","10",NULL,NULL,NULL,"180000",NULL,True,NULL,NULL,NULL,"nút",NULL,"8"
"8adc25f3-cfbe-4572-87a0-0487da9cc2f2","2022-03-01 06:19:17.112",NULL,"TS-IS-LD-CAM","1. Nội dung dịch vụ.<br/>- Lắp đặt Camera có dây (chưa bao gồm giá vật tư)<br/>2. Công việc thực hiện.<br/>- Khảo sát chọn vị trí lắp đặt camera.<br/>- Lắp đặt camera, kết nối với nguồn điện.<br/>- Cài đặt phần mềm tương thích trên thiết bị của khách hàng và kết<br/>nối với camera.<br/>- Cân chỉnh, cố định dây, vị trí lắp camera.<br/>- Tư vấn, hướng dẫn khách sử dụng.<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>3. Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>4. Bảo hành: 3 ngày.",NULL,NULL,"ITS",NULL,"Lắp đặt Camera có dây (chưa bao gồm giá vật tư)","10",NULL,NULL,NULL,"200000",NULL,True,NULL,NULL,NULL,"Mắt",NULL,"8"
"3eda4536-ff90-48e8-a745-ed569fdf9d99","2021-08-30 01:42:45.398",NULL,"TT-HS-BD-QDQDH","1.Nội dung dịch vụ:<br/>-Bảo dưỡng quạt điện, quạt điều hoà giúp làm mát ổn định, kịp thời phát hiện những hư hỏng trong quá trình sử dụng.<br/>2.Công việc thực hiện:<br/>-Kiểm tra sơ bộ quạt.<br/>-Vệ sinh bảo trì quạt: vỏ, cánh, động cơ, khoang đá khoang nước (quạt điều hòa), ống phun sương (nếu có), điều khiển quạt (nếu có).<br/>-Vệ sinh hiện trường, nghiệm thu và bàn giao quạt ổn định cho khách hàng.<br/>3.Thông tin dịch vụ<br/>-Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>-Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 3 ngày",NULL,NULL,"GDVTT",NULL,"Bảo dưỡng quạt điện, quạt điều hòa (Không bao gồm hàng nội địa)","10",NULL,NULL,NULL,"140000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"92cc41ef-5c31-4e48-a7a0-f76a4c6c89dd","2022-01-01 15:24:21.973",NULL,"TS-HS-LD-QT-LDT","1. Nội dung dịch vụ:<br/>- Khảo sát, lắp đặt quạt đảo trần.<br/>2. Công việc thực hiện:<br/>- Khảo sát vị trí lăp đặt quạt đảo trần .<br/>- Lắp đặt bản mã treo quạt, lắp quạt vào bản mã.<br/>- Kết nối nguồn điện cho quạt đảo trần.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao cho khách hàng.<br/>1. Nội dung dịch vụ:<br/>- Khảo sát, tháo quạt trần cũ.<br/>2. Công việc thực hiện:<br/>- Khảo sát vị trí tháo quạt trần, ngắt điện cấp vào quạt cũ .<br/>- Tháo quạt trần cũ, tháo cầu đấu điện vào quạt.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"b0998515-d603-4dc6-8d29-b89341bae744",NULL,"Lắp quạt đảo trần","10",NULL,NULL,NULL,"250000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"f1a23b85-c9c5-47f2-8692-b7a600f8e42c","2021-08-06 05:54:55.234",NULL,"TS-SS-TT-PMT","1. Nội dung dịch vụ:<br/>- Dịch vụ thay thế tấm pin lượng mặt trời (không bao gồm<br/>vât tư, thiết bị)<br/>2. Công việc thực hiện:<br/>- Đánh giá chất lượng tấm pin/ inverter<br/>- Tư vấn sản phẩm tấm pin/ inverter phù hợp với hệ thống<br/>khách hàng<br/>- Quy trình 03 bước thay thế tấm pin chuyên nghiệp:<br/>+ Ngắt kết nối với hệ thống<br/>+ Thay thế thiết bị<br/>+ Kết nối hệ thống, chạy kiểm thử<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 03 ngày",NULL,NULL,"02152082-8077-4e1c-a068-8c9be0e23d19",NULL,"Thay thế tấm PIN NLMT (Không bao gồm vật tư thiết bị)","10",NULL,NULL,NULL,"400000",NULL,True,NULL,NULL,NULL,"tấm",NULL,"8"
"37d0cc60-192c-4a5c-bf80-048747493414","2021-08-26 11:41:08.082",NULL,"TS-HS-LD-DHAT-L","1. Nội dung dịch vụ: <br/>- Lắp đặt điều hòa tủ đứng. <br/>2. Công việc thực hiện: <br/>- Lắp điều hòa tủ đứng: <br/>Khảo sát vị trí lăp đặt dàn nóng . <br/>Lắp đặt dàn nóng của điều hòa. <br/>Nối ống dẫn gas dàn lạnh với dàn nóng, đi dây nguồn cấp cho dàn <br/>nóng, dàn lạnh cho máy chạy. <br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao điều hoà làm mát ổn <br/>định cho khách hàng. <br/>3. Thông tin dịch vụ <br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành. <br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày. <br/>4. Bảo hành: 3 ngày",NULL,NULL,"329adaa3-3287-4eff-943c-45eb2a2de407",NULL,"Lắp máy điều hòa đứng dưới 48000BTU (dàn nóng và dàn lạnh)","10",NULL,NULL,NULL,"750000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"4f54a7ef-1d2d-44e0-8f71-07bf6f5d274e","2025-01-14 15:36:32.028",NULL,"CB-TLMGMS","1.Nội dung dịch vụ:<br/>-Khảo sát, tháo, lắp đặt máy giặt/máy sấy.<br/>2.Công việc thực hiện:<br/>a)Lắp máy giặt:<br/>+Lắp đầu cấp nước máy giặt vào vòi nước cấp, lắp đầu còn lại vào máy.<br/>+Lắp đường thoát máy giặt rồi cấp nguồn cho máy giặt chạy.<br/>+Ngắt  nguồn điện, nguồn nước cho máy giặt.<br/>+Tháo dây cấp nước máy giặt.<br/>+Lắp cửa xả cho máy sấy thông gió<br/>+Lắp ống dẫn khí thải<br/>+Cấp nguồn cho máy sấy chạy.<br/>-Tháo máy sấy:<br/>+Ngắt  nguồn máy sấy.<br/>+Tháo cửa xả cho máy sấy thông gió<br/>+ Tháo ống dẫn khí thải<br/>-Vệ sinh hiện trường, nghiệm thu và bàn giao máy giặt cho khách hàng.<br/>3.Thông tin dịch vụ:<br/>-Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>-Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 3 ngày.",NULL,NULL,"COMBO",NULL,"Tháo & Lắp máy giặt/máy sấy","5",NULL,NULL,NULL,"215000","LD",True,NULL,NULL,NULL,"1 máy/lần","INTEGER","8"
"7e94bc5b-4645-4c44-b771-39c4a27af0bd","2022-06-15 07:59:37.671",NULL,"TS-HS-SC-K1","1. Nội dung dịch vụ:<br/>- Sữa chữa Máy giặt, máy sấy, máy rửa bát.<br/>2. Công việc thực hiện:<br/>- Dịch vụ kiểm tra, sữa chữa và thay thế thiết bị<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao thiết bị hoạt<br/>động ổn định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 72 giờ",NULL,NULL,"TS-HS-DDD",NULL,"Sửa chữa máy giặt, máy sấy, máy rửa bát","10",NULL,NULL,NULL,"350000",NULL,False,NULL,NULL,NULL,"Máy",NULL,"8"
"973c238f-5c8b-4681-9b64-b263cc66a810","2025-01-14 15:36:31.182","2025-01-23 18:28:37.999","TS-SL-BTVSPMT","1. Nội dung dịch vụ:<br/>- Bảo trì vệ sinh tấm pin năng lượng mặt trời<br/>2. Công việc thực hiện:<br/>- Quy trình 5 bước bảo trì vệ sinh tấm pin chuyên nghiệp:<br/>+ Ngắt kết nối hệ thống.<br/>+ Điều chế dung dịch bảo trì vệ sinh phù hợp với tấm pin.<br/>+ Lau chùi bề mặt nhẹ nhàng bằng bàn chải và dung dịch vệ sinh.<br/>+ Rửa sạch bằng vòi xịt áp suất thích hợp chuyên dụng.<br/>+ Chờ khô, kết nối lại hệ thống và khởi động.<br/>3.Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 03 ngày",NULL,NULL,"TS-SS-BD",NULL,"Bảo trì vệ sinh tấm pin hệ thống PMT lớn hơn 100 Kwp - 1000 Kwp  (Quy định block 50kwp)","1",NULL,NULL,NULL,"500000","BD",False,NULL,NULL,NULL,"1 lần/50 Kwp","INTEGER","8"
"e710bcd6-2c55-425c-8f7a-c157524df8cf","2021-08-02 13:27:00.995",NULL,"TS-HS-BD-CNL","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng cây nước nóng lạnh để loại bỏ các nguy cơ hỏng<br/>hóc, giảm tiêu thụ điện, đem lại nguồn nước sạch an toàn.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy.<br/>- Kiểm tra, vệ sinh sạch sẽ đĩa đệm bình úp, khay chứa nước, khoang nước<br/>nóng/lạnh, van nước nóng/lạnh<br/>- Điểm tra hoạt động của máy nén, rơ le cấp điện.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao cây nước nóng lạnh hoạt động ổn<br/>định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng vệ sinh cây nước nóng lạnh","10",NULL,NULL,NULL,"200000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"d9d7aca6-c482-4661-9cbc-558268ab8a18","2025-01-14 15:36:29.163","2025-01-23 18:28:35.765","TS-HS-BD-BE","1. Nội dung dịch vụ:<br/>- Kiểm tra và bảo trì hệ thống bồn chứa nước trong gia đình để loại bỏ các<br/>nguy cơ rò rỉ, để đảm bảo chất lượng nước sạch trong gia đình, giảm thiểu<br/>nguy cơ mắc bệnh do nguồn nước mất vệ sinh.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ hệ thống bể.<br/>- Xả cặn, loại bỏ cặn bẩn trong bồn, sục rửa bên trong và bên ngoài bồn<br/>- Kiểm tra phao điện, phao cơ, van khoá nước<br/>- Vệ sinh hiện trường, nghiệm thu với khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"e3944c22-0bcf-430d-820e-643571af1749",NULL,"Bảo dưỡng, vệ sinh bồn nước gia đình > 5 m3","10",NULL,NULL,NULL,"650000","BD",True,NULL,NULL,NULL,"bể","INTEGER","8"
"14027a47-7ca3-4977-a1a6-0ff142e656c0","2023-08-11 11:29:46.235",NULL,"TT-BDBNNKKL1","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng bình nước nóng năng lượng mặt<br/>trời để loại bỏ các nguy cơ hỏng hóc, giảm nguy cơ mất an<br/>toàn điện. Bảo dưỡng bình nước nóng định kỳ 6 tháng - 1<br/>năm/lần giúp bình làm nóng tốt, tránh rò rỉ, chập cháy điện.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy.<br/>- Kiểm tra phần điện, điều khiển nhiệt, thanh nhiệt, thanh<br/>magie, rơle, bo mạch điều khiển<br/>- Vệ sinh sạch sẽ và loại bỏ các cặn bẩn bên trong bình<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao thiết bị hoạt<br/>động ổn định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 72 giờ",NULL,NULL,"GDVTT",NULL,"BD bình nước nóng NLMT dưới 200 lít đối với vị trí mái bằng","1",NULL,NULL,NULL,"234000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"6dd93a04-1b8f-4fc6-a5e9-bc3af85d5d58","2025-01-14 15:36:25.833","2025-01-23 18:28:29.032","TS-HS-LD-MNN-TSOLAR","1. Nội dung dịch vụ:<br/>Khảo sát, tháo bình nước nóng năng lượng mặt trời (Thái dương <br/>năng).<br/>2. Công việc thực hiện: <br/>- Tháo bình nước nóng năng lượng mặt trời:<br/> Khóa van nước cấp nước vào bình, xả hết nước nóng trong bình. <br/> Tháo ống năng lượng mặt trời chân không<br/> Tháo bình bảo ôn và chân máy thái dương năng<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao bình nước nóng năng <br/>lượng mặt trời cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 18h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"85586122-a3aa-41c0-af77-67edb5ba175f",NULL,"Tháo máy nước nóng năng lượng mặt trời","10",NULL,NULL,NULL,"400000","LD",True,NULL,NULL,NULL,"Máy","INTEGER","8"
"63945128-1bdb-495c-9b7a-82c9b4fb2833","2025-01-14 15:36:28.32","2025-01-23 18:28:34.161","TS-HS-LD-DHTT-TL","1. Nội dung dịch vụ:<br/>- Khảo sát, tháo, lắp đặt dàn lạnh điều hòa treo tường.<br/>2. Công việc thực hiện:<br/>- Lắp dàn lạnh:<br/>+ Khảo sát vị trí lăp đặt dàn lạnh.<br/>+ Lắp đặt dàn lạnh.<br/>+ Nối ống dẫn gas dàn lạnh đi dây nguồn cấp cho dàn lạnh cho<br/>máy chạy.<br/>- Tháo dàn lạnh:<br/>+ Ngắt nguồn điện dàn lạnh, tháo đầu jack co nối ống dẫn gas<br/>cấp cho dàn lạnh.<br/>+ Tháo dàn lạnh.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao điều hoà làm mát<br/>ổn định cho khách hàng.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DL",NULL,"Tháo & Lắp điều hòa treo tường (dàn nóng & dàn lạnh)","10",NULL,NULL,NULL,"550000",NULL,True,NULL,NULL,NULL,"Máy","INTEGER","8"
"c8e5207e-6a37-4504-8765-61a5e74905a8","2025-01-14 15:36:29.161","2025-01-23 18:28:35.763","CB-BDVSBCN","1.Nội dung dịch vụ:<br/>-Kiểm tra và bảo trì hệ thống bồn chứa nước trong gia đình để loại bỏ các nguy cơ rò rỉ, để đảm bảo chất lượng nước sạch trong gia đình, giảm thiểu nguy cơ mắc bệnh do nguồn nước mất vệ sinh.<br/>2.Công việc thực hiện:<br/>-Kiểm tra sơ bộ hệ thống bể.<br/>-Xả cặn, loại bỏ cặn bẩn trong bồn, sục rửa bên trong và bên ngoài bồn<br/>-Kiểm tra phao điện, phao cơ, van khoá nước<br/>-Vệ sinh hiện trường, nghiệm thu với khách hàng.<br/>3.Thông tin dịch vụ<br/>-Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>-Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 3 ngày",NULL,NULL,"TS-HS-HTN",NULL,"Bảo dưỡng, vệ sinh bồn chứa nước < 5 m3","10",NULL,NULL,NULL,"500000","BD",True,NULL,NULL,NULL,"Bồn","INTEGER","8"
"2d1231cd-7f50-4e7d-ab12-97bbadc8b27a","2025-01-14 15:36:28.305","2025-01-23 18:28:34.139","TS-SS-CT-INV-TT","1. Nội dung dịch vụ:<br/>- Thuê và thay thế Inverter<br/>2. Công việc thực hiện:<br/>- Đánh giá chất lượng tấm pin/ inverter<br/>- Tư vấn tấm pin/ inverter phù hợp với hệ thống khách hàng<br/>- Quy trình 04 bước thay thế inverter chuyên nghiệp:<br/>+ Ngắt kết nối với hệ thống<br/>+ Thay thế thiết bị<br/>+ Kết nối hệ thống, chạy kiểm thử<br/>+ Ngắt kết nối với hệ thống, thu hồi thiết bị<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.",NULL,NULL,"58ddc1e4-a80c-4fca-affd-8eba06e3476b",NULL,"Thay thế Inverter (không bao gồm vật tư, thiết bị)","10",NULL,NULL,NULL,"800000","LD",True,NULL,NULL,NULL,"Inverter","INTEGER","8"
"a1de13be-0296-4df2-8f84-2f300a12bcc3","2025-01-14 15:36:32.029","2025-01-23 18:28:39.714","TS-IS-LD-WIN","1. Nội dung dịch vụ.<br/>- Cài đặt hệ điều hành Windows 7, 8, 8.1, 10 + ứng dụng cơ bản<br/>(Office, Zalo, Winrar,..) cho máy tình: Cài mới, cái lại, recover<br/>bản quyền.<br/>2. Công việc thực hiện.<br/>- Kiểm tra sơ bộ hiện trạng máy tính trước khi làm việc.<br/>- Cài đặt hệ điều hành Windowns.<br/>- Cài đặt Driver mới nhất cho máy tính.<br/>- Cài đặt ứng dụng cơ bản: Office, Zalo, Winrar,..<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>3. Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>4. Bảo hành: 3 ngày.",NULL,NULL,"0b05242e-692a-42c5-b677-9833554be688",NULL,"Cài đặt Windows  cho máy tính bàn và laptop","10",NULL,NULL,NULL,"250000","LD",False,NULL,NULL,NULL,"Máy","INTEGER","8"
